representation,model,iso3,column,group,value
primary_total_co2,M0star,USA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,AUS,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,NZL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,PNG,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,ARG,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,BOL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,BRA,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,CHL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,COL,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,ECU,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,PRY,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,PER,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,SUR,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,URY,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,VEN,income_group=Low-income countries,socioeconomic,0.0
primary_total_co2,M0star,DZA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,AGO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,BEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,BWA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BFA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BDI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CMR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,CAF,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TCD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,COG,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,COD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CIV,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,DJI,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,EGY,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,GNQ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ERI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ETH,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GAB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GHA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,GIN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,GNB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,KEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,LSO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,LBR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,LBY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MDG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MWI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MLI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MRT,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,MAR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,MOZ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NAM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,NER,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NGA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,RWA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SEN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,SLE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SOM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ZAF,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SDN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SWZ,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,TZA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,TGO,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TUN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,UGA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ZMB,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,ZWE,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,AFG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ARM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,AZE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BGD,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,MMR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,KHM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,CHN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GEO,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,IND,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,IDN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,IRN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,IRQ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ISR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,JPN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,JOR,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,KAZ,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,LAO,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,LBN,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,MYS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MNG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NPL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,OMN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,PAK,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,PHL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,QAT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SAU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,KOR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,LKA,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,SYR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TWN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TJK,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,THA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TUR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TKM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ARE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,UZB,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,VNM,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,YEM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ALB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,AUT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BLR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BEL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BIH,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BGR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,HRV,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CYP,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CZE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,DNK,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,EST,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,FIN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,FRA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,DEU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GRC,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,HUN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ISL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,IRL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ITA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,LVA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,LTU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MKD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MDA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MNE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NLD,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NOR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,POL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,PRT,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ROU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,RUS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SRB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SVK,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SVN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ESP,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SWE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CHE,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,UKR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GBR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BHS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CAN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CRI,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CUB,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,DOM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SLV,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,GTM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,HTI,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,HND,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,JAM,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,MEX,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NIC,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,PAN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,USA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,AUS,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,NZL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,PNG,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,ARG,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BOL,income_group=Lower-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,BRA,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CHL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,COL,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,ECU,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,PRY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,PER,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,SUR,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,URY,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,VEN,income_group=Lower-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,DZA,income_group=Upper-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,AGO,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BEN,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BWA,income_group=Upper-middle-income countries,socioeconomic,1.0
primary_total_co2,M0star,BFA,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,BDI,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CMR,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,CAF,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,TCD,income_group=Upper-middle-income countries,socioeconomic,0.0
primary_total_co2,M0star,COG,income_group=Upper-middle-income countries,socioeconomic,0.0
