representation,model,fit,held_out_iso3,fold,n_train,matrix_columns,matrix_rank,feature_identified,column,coefficient
per_capita,M0star,primary_training,YEM,84,142,20,20,,intercept,0.1471509608199963
per_capita,M0star,primary_training,YEM,84,142,20,20,,cum_co2_per_capita,0.014040285676841575
per_capita,M0star,primary_training,YEM,84,142,20,20,,abs_latitude,0.001257880780857035
per_capita,M0star,primary_training,YEM,84,142,20,20,,elevation,-1.8744208426023535e-06
per_capita,M0star,primary_training,YEM,84,142,20,20,,continentality,4.6114637895158386e-05
per_capita,M0star,primary_training,YEM,84,142,20,20,,population,0.0033027034162453894
per_capita,M0star,primary_training,YEM,84,142,20,20,,station_density,-0.001501559946842041
per_capita,M0star,primary_training,YEM,84,142,20,20,,climate_zone=B,0.0010172321419918324
per_capita,M0star,primary_training,YEM,84,142,20,20,,climate_zone=C,-0.024358371685837352
per_capita,M0star,primary_training,YEM,84,142,20,20,,climate_zone=D,-0.008591997137416176
per_capita,M0star,primary_training,YEM,84,142,20,20,,climate_zone=E,-0.09490542545480717
per_capita,M0star,primary_training,YEM,84,142,20,20,,hemisphere=S,-0.02761316041204723
per_capita,M0star,primary_training,YEM,84,142,20,20,,spatial_block=Asia,-0.05852577844682286
per_capita,M0star,primary_training,YEM,84,142,20,20,,spatial_block=Europe,-0.06504304010043802
per_capita,M0star,primary_training,YEM,84,142,20,20,,spatial_block=North America,-0.09200800706574025
per_capita,M0star,primary_training,YEM,84,142,20,20,,spatial_block=Oceania,-0.055681249982181165
per_capita,M0star,primary_training,YEM,84,142,20,20,,spatial_block=South America,-0.06229780365761724
per_capita,M0star,primary_training,YEM,84,142,20,20,,income_group=Low-income countries,0.002864230779001705
per_capita,M0star,primary_training,YEM,84,142,20,20,,income_group=Lower-middle-income countries,-0.007315083110131234
per_capita,M0star,primary_training,YEM,84,142,20,20,,income_group=Upper-middle-income countries,-0.0116462002677787
per_capita,M0star,primary_training,ALB,85,138,20,20,,intercept,0.14678110061951818
per_capita,M0star,primary_training,ALB,85,138,20,20,,cum_co2_per_capita,0.01592103813077457
per_capita,M0star,primary_training,ALB,85,138,20,20,,abs_latitude,0.0009426333192637978
per_capita,M0star,primary_training,ALB,85,138,20,20,,elevation,-9.096497336223521e-07
per_capita,M0star,primary_training,ALB,85,138,20,20,,continentality,4.2393857782573716e-05
per_capita,M0star,primary_training,ALB,85,138,20,20,,population,0.0038993461225025985
per_capita,M0star,primary_training,ALB,85,138,20,20,,station_density,-0.0018298899938921482
per_capita,M0star,primary_training,ALB,85,138,20,20,,climate_zone=B,0.006813036426083974
per_capita,M0star,primary_training,ALB,85,138,20,20,,climate_zone=C,-0.02140179306035988
per_capita,M0star,primary_training,ALB,85,138,20,20,,climate_zone=D,-0.002217094095864058
per_capita,M0star,primary_training,ALB,85,138,20,20,,climate_zone=E,-0.08922465427541687
per_capita,M0star,primary_training,ALB,85,138,20,20,,hemisphere=S,-0.026411056349501
per_capita,M0star,primary_training,ALB,85,138,20,20,,spatial_block=Asia,-0.05162806256303726
per_capita,M0star,primary_training,ALB,85,138,20,20,,spatial_block=Europe,-0.057899392944909284
per_capita,M0star,primary_training,ALB,85,138,20,20,,spatial_block=North America,-0.08995648705506876
per_capita,M0star,primary_training,ALB,85,138,20,20,,spatial_block=Oceania,-0.05656061182007905
per_capita,M0star,primary_training,ALB,85,138,20,20,,spatial_block=South America,-0.06239397532722599
per_capita,M0star,primary_training,ALB,85,138,20,20,,income_group=Low-income countries,0.0010665818915936434
per_capita,M0star,primary_training,ALB,85,138,20,20,,income_group=Lower-middle-income countries,-0.011330706521269203
per_capita,M0star,primary_training,ALB,85,138,20,20,,income_group=Upper-middle-income countries,-0.0164844086309513
per_capita,M0star,primary_training,AUT,86,133,20,20,,intercept,0.13772392857003718
per_capita,M0star,primary_training,AUT,86,133,20,20,,cum_co2_per_capita,0.017440836627090898
per_capita,M0star,primary_training,AUT,86,133,20,20,,abs_latitude,0.0008161416631219469
per_capita,M0star,primary_training,AUT,86,133,20,20,,elevation,-2.4501910238958835e-06
per_capita,M0star,primary_training,AUT,86,133,20,20,,continentality,4.5659664484197617e-05
per_capita,M0star,primary_training,AUT,86,133,20,20,,population,0.00473025748470168
per_capita,M0star,primary_training,AUT,86,133,20,20,,station_density,-0.0020079841950696
per_capita,M0star,primary_training,AUT,86,133,20,20,,climate_zone=B,0.008788284558361684
per_capita,M0star,primary_training,AUT,86,133,20,20,,climate_zone=C,-0.021158950481356527
per_capita,M0star,primary_training,AUT,86,133,20,20,,climate_zone=D,0.007534492798446038
per_capita,M0star,primary_training,AUT,86,133,20,20,,climate_zone=E,-0.08108467863604259
per_capita,M0star,primary_training,AUT,86,133,20,20,,hemisphere=S,-0.025361650180156764
per_capita,M0star,primary_training,AUT,86,133,20,20,,spatial_block=Asia,-0.051656367665868015
per_capita,M0star,primary_training,AUT,86,133,20,20,,spatial_block=Europe,-0.057297820317098756
per_capita,M0star,primary_training,AUT,86,133,20,20,,spatial_block=North America,-0.08861557581785826
per_capita,M0star,primary_training,AUT,86,133,20,20,,spatial_block=Oceania,-0.055548889550370226
per_capita,M0star,primary_training,AUT,86,133,20,20,,spatial_block=South America,-0.061403085680525826
per_capita,M0star,primary_training,AUT,86,133,20,20,,income_group=Low-income countries,0.003332266597715767
per_capita,M0star,primary_training,AUT,86,133,20,20,,income_group=Lower-middle-income countries,-0.008795230339222937
per_capita,M0star,primary_training,AUT,86,133,20,20,,income_group=Upper-middle-income countries,-0.015487996427401672
per_capita,M0star,primary_training,BLR,87,137,20,20,,intercept,0.13714456316917936
per_capita,M0star,primary_training,BLR,87,137,20,20,,cum_co2_per_capita,0.01859232237706612
per_capita,M0star,primary_training,BLR,87,137,20,20,,abs_latitude,0.0007441944791939329
per_capita,M0star,primary_training,BLR,87,137,20,20,,elevation,-1.6907501817975768e-06
per_capita,M0star,primary_training,BLR,87,137,20,20,,continentality,4.636061070194969e-05
per_capita,M0star,primary_training,BLR,87,137,20,20,,population,0.004112867138966698
per_capita,M0star,primary_training,BLR,87,137,20,20,,station_density,-0.0015237360341597507
per_capita,M0star,primary_training,BLR,87,137,20,20,,climate_zone=B,0.009596088658640154
per_capita,M0star,primary_training,BLR,87,137,20,20,,climate_zone=C,-0.019190052654792792
per_capita,M0star,primary_training,BLR,87,137,20,20,,climate_zone=D,0.00092138228379887
per_capita,M0star,primary_training,BLR,87,137,20,20,,climate_zone=E,-0.07928526560998245
per_capita,M0star,primary_training,BLR,87,137,20,20,,hemisphere=S,-0.02624829006176563
per_capita,M0star,primary_training,BLR,87,137,20,20,,spatial_block=Asia,-0.05133451402210863
per_capita,M0star,primary_training,BLR,87,137,20,20,,spatial_block=Europe,-0.05362782603928478
per_capita,M0star,primary_training,BLR,87,137,20,20,,spatial_block=North America,-0.08778339540065115
per_capita,M0star,primary_training,BLR,87,137,20,20,,spatial_block=Oceania,-0.05275288717454035
per_capita,M0star,primary_training,BLR,87,137,20,20,,spatial_block=South America,-0.0620512078895616
per_capita,M0star,primary_training,BLR,87,137,20,20,,income_group=Low-income countries,0.007417890977172993
per_capita,M0star,primary_training,BLR,87,137,20,20,,income_group=Lower-middle-income countries,-0.005961629004115426
per_capita,M0star,primary_training,BLR,87,137,20,20,,income_group=Upper-middle-income countries,-0.01204750483526901
per_capita,M0star,primary_training,BEL,88,141,20,20,,intercept,0.14881071748351019
per_capita,M0star,primary_training,BEL,88,141,20,20,,cum_co2_per_capita,0.015586908692091832
per_capita,M0star,primary_training,BEL,88,141,20,20,,abs_latitude,0.0009766568582011102
per_capita,M0star,primary_training,BEL,88,141,20,20,,elevation,-1.5219377610466678e-06
per_capita,M0star,primary_training,BEL,88,141,20,20,,continentality,4.146574380564572e-05
per_capita,M0star,primary_training,BEL,88,141,20,20,,population,0.003360935855474082
per_capita,M0star,primary_training,BEL,88,141,20,20,,station_density,-0.0020408057769648706
per_capita,M0star,primary_training,BEL,88,141,20,20,,climate_zone=B,0.00689574954524065
per_capita,M0star,primary_training,BEL,88,141,20,20,,climate_zone=C,-0.021696265765531998
per_capita,M0star,primary_training,BEL,88,141,20,20,,climate_zone=D,-0.00024623538076297435
per_capita,M0star,primary_training,BEL,88,141,20,20,,climate_zone=E,-0.08376798158821958
per_capita,M0star,primary_training,BEL,88,141,20,20,,hemisphere=S,-0.025595786313759594
per_capita,M0star,primary_training,BEL,88,141,20,20,,spatial_block=Asia,-0.05112162456396333
per_capita,M0star,primary_training,BEL,88,141,20,20,,spatial_block=Europe,-0.06358034661766662
per_capita,M0star,primary_training,BEL,88,141,20,20,,spatial_block=North America,-0.08916492198632635
per_capita,M0star,primary_training,BEL,88,141,20,20,,spatial_block=Oceania,-0.056339099165844286
per_capita,M0star,primary_training,BEL,88,141,20,20,,spatial_block=South America,-0.06179495237407368
per_capita,M0star,primary_training,BEL,88,141,20,20,,income_group=Low-income countries,0.0033674530370821245
per_capita,M0star,primary_training,BEL,88,141,20,20,,income_group=Lower-middle-income countries,-0.00910330328528254
per_capita,M0star,primary_training,BEL,88,141,20,20,,income_group=Upper-middle-income countries,-0.014156528508067185
per_capita,M0star,primary_training,BIH,89,132,20,20,,intercept,0.1397766060896975
per_capita,M0star,primary_training,BIH,89,132,20,20,,cum_co2_per_capita,0.01890205471179196
per_capita,M0star,primary_training,BIH,89,132,20,20,,abs_latitude,0.0006904305089084036
per_capita,M0star,primary_training,BIH,89,132,20,20,,elevation,-2.084490620539765e-06
per_capita,M0star,primary_training,BIH,89,132,20,20,,continentality,4.692660049705614e-05
per_capita,M0star,primary_training,BIH,89,132,20,20,,population,0.004253706332237154
per_capita,M0star,primary_training,BIH,89,132,20,20,,station_density,-0.0016297783181533454
per_capita,M0star,primary_training,BIH,89,132,20,20,,climate_zone=B,0.009998430877775924
per_capita,M0star,primary_training,BIH,89,132,20,20,,climate_zone=C,-0.02065952100577394
per_capita,M0star,primary_training,BIH,89,132,20,20,,climate_zone=D,0.009760870390294786
per_capita,M0star,primary_training,BIH,89,132,20,20,,climate_zone=E,-0.08451329709507643
per_capita,M0star,primary_training,BIH,89,132,20,20,,hemisphere=S,-0.025611558771932805
per_capita,M0star,primary_training,BIH,89,132,20,20,,spatial_block=Asia,-0.05187676859300243
per_capita,M0star,primary_training,BIH,89,132,20,20,,spatial_block=Europe,-0.04909580850270091
per_capita,M0star,primary_training,BIH,89,132,20,20,,spatial_block=North America,-0.08845171285454217
per_capita,M0star,primary_training,BIH,89,132,20,20,,spatial_block=Oceania,-0.054399682925680044
per_capita,M0star,primary_training,BIH,89,132,20,20,,spatial_block=South America,-0.06135585714339607
per_capita,M0star,primary_training,BIH,89,132,20,20,,income_group=Low-income countries,0.004039036105349087
per_capita,M0star,primary_training,BIH,89,132,20,20,,income_group=Lower-middle-income countries,-0.008631762846760104
per_capita,M0star,primary_training,BIH,89,132,20,20,,income_group=Upper-middle-income countries,-0.01665614096399988
per_capita,M0star,primary_training,BGR,90,136,20,20,,intercept,0.14307470650948897
per_capita,M0star,primary_training,BGR,90,136,20,20,,cum_co2_per_capita,0.01786437207925879
per_capita,M0star,primary_training,BGR,90,136,20,20,,abs_latitude,0.000757972748480441
per_capita,M0star,primary_training,BGR,90,136,20,20,,elevation,-2.1965380152254594e-06
per_capita,M0star,primary_training,BGR,90,136,20,20,,continentality,4.43660299488964e-05
per_capita,M0star,primary_training,BGR,90,136,20,20,,population,0.0034705177772958408
per_capita,M0star,primary_training,BGR,90,136,20,20,,station_density,-0.0018163550785478448
per_capita,M0star,primary_training,BGR,90,136,20,20,,climate_zone=B,0.009551855804393945
per_capita,M0star,primary_training,BGR,90,136,20,20,,climate_zone=C,-0.018804327288030137
per_capita,M0star,primary_training,BGR,90,136,20,20,,climate_zone=D,0.00661217575001935
per_capita,M0star,primary_training,BGR,90,136,20,20,,climate_zone=E,-0.08567684576242636
per_capita,M0star,primary_training,BGR,90,136,20,20,,hemisphere=S,-0.025484046101164684
per_capita,M0star,primary_training,BGR,90,136,20,20,,spatial_block=Asia,-0.05022750600977607
per_capita,M0star,primary_training,BGR,90,136,20,20,,spatial_block=Europe,-0.04837366763339969
per_capita,M0star,primary_training,BGR,90,136,20,20,,spatial_block=North America,-0.087872524490068
per_capita,M0star,primary_training,BGR,90,136,20,20,,spatial_block=Oceania,-0.05389524327459087
per_capita,M0star,primary_training,BGR,90,136,20,20,,spatial_block=South America,-0.061825493013194746
per_capita,M0star,primary_training,BGR,90,136,20,20,,income_group=Low-income countries,0.007532555183144659
per_capita,M0star,primary_training,BGR,90,136,20,20,,income_group=Lower-middle-income countries,-0.005891463685290821
per_capita,M0star,primary_training,BGR,90,136,20,20,,income_group=Upper-middle-income countries,-0.011510150111301121
per_capita,M0star,primary_training,HRV,91,131,20,20,,intercept,0.13959053732675616
per_capita,M0star,primary_training,HRV,91,131,20,20,,cum_co2_per_capita,0.01891533041245496
per_capita,M0star,primary_training,HRV,91,131,20,20,,abs_latitude,0.0006901087409341112
per_capita,M0star,primary_training,HRV,91,131,20,20,,elevation,-2.0798883828888452e-06
per_capita,M0star,primary_training,HRV,91,131,20,20,,continentality,4.693032419636081e-05
per_capita,M0star,primary_training,HRV,91,131,20,20,,population,0.004280140504399661
per_capita,M0star,primary_training,HRV,91,131,20,20,,station_density,-0.001634014580222616
per_capita,M0star,primary_training,HRV,91,131,20,20,,climate_zone=B,0.009991676960957388
per_capita,M0star,primary_training,HRV,91,131,20,20,,climate_zone=C,-0.020648115717325465
per_capita,M0star,primary_training,HRV,91,131,20,20,,climate_zone=D,0.009697531138811928
per_capita,M0star,primary_training,HRV,91,131,20,20,,climate_zone=E,-0.08457838108064834
per_capita,M0star,primary_training,HRV,91,131,20,20,,hemisphere=S,-0.025617716810488585
per_capita,M0star,primary_training,HRV,91,131,20,20,,spatial_block=Asia,-0.05187550319735775
per_capita,M0star,primary_training,HRV,91,131,20,20,,spatial_block=Europe,-0.049005145591153855
per_capita,M0star,primary_training,HRV,91,131,20,20,,spatial_block=North America,-0.08845138698730118
per_capita,M0star,primary_training,HRV,91,131,20,20,,spatial_block=Oceania,-0.05441499253517727
per_capita,M0star,primary_training,HRV,91,131,20,20,,spatial_block=South America,-0.06136467941367983
per_capita,M0star,primary_training,HRV,91,131,20,20,,income_group=Low-income countries,0.00403208979782999
per_capita,M0star,primary_training,HRV,91,131,20,20,,income_group=Lower-middle-income countries,-0.008639585914139884
per_capita,M0star,primary_training,HRV,91,131,20,20,,income_group=Upper-middle-income countries,-0.016666296201067323
per_capita,M0star,primary_training,CYP,92,141,20,20,,intercept,0.1352130209281766
per_capita,M0star,primary_training,CYP,92,141,20,20,,cum_co2_per_capita,0.0206257703645428
per_capita,M0star,primary_training,CYP,92,141,20,20,,abs_latitude,0.0011504939741272414
per_capita,M0star,primary_training,CYP,92,141,20,20,,elevation,-1.2536466207179179e-06
per_capita,M0star,primary_training,CYP,92,141,20,20,,continentality,3.327561414275263e-05
per_capita,M0star,primary_training,CYP,92,141,20,20,,population,0.0034307300540552307
per_capita,M0star,primary_training,CYP,92,141,20,20,,station_density,-0.0017346010294311232
per_capita,M0star,primary_training,CYP,92,141,20,20,,climate_zone=B,0.011080829539700958
