weights,protocol,fit,n_train,n_test,training_boundary_ties,row_sums_exactly_one,logdet_sign_positive_on_grid,logdet_finite_on_grid,spectral_radius,min_real_eigenvalue,training_first_neighbour_km_median,training_eighth_neighbour_km_median,training_eighth_neighbour_km_max,structural_pass,failure,attachment_boundary_ties,attachment_first_km_min,attachment_eighth_km_max,attachment_weights_sum_one
land,buffer_centroid_1500km,BLR,127,1,0,True,True,True,1.0000000000000022,-0.31707627840348,541.7447461123847,1597.2809141473529,9213.028207715477,True,,0.0,1512.5255347591326,1721.6803225366918,True
land,buffer_centroid_1500km,BEL,128,1,0,True,True,True,1.0000000000000078,-0.32785039633300384,561.839855198537,1626.0475021611005,9213.028207715477,True,,0.0,1577.4517195549226,1787.0795528860708,True
land,buffer_centroid_1500km,BIH,123,1,0,True,True,True,1.0000000000000084,-0.3208849575937144,550.5593326684286,1657.5358404495967,9213.028207715477,True,,0.0,1518.5563869638675,1996.5364871268555,True
land,buffer_centroid_1500km,BGR,124,1,0,True,True,True,1.0000000000000042,-0.3690412954634259,572.0632859842192,1681.0141129328542,9213.028207715477,True,,0.0,1506.8033658298657,1809.6629891661057,True
land,buffer_centroid_1500km,HRV,123,1,0,True,True,True,1.0000000000000084,-0.3208849575937144,550.5593326684286,1657.5358404495967,9213.028207715477,True,,0.0,1654.5012167023442,2020.3867461413465,True
land,buffer_centroid_1500km,CYP,132,1,0,True,True,True,1.0000000000000038,-0.3074758820799215,517.6343722361623,1586.2321689592268,9213.028207715477,True,,0.0,1540.9124825670665,1966.0491511824562,True
land,buffer_centroid_1500km,CZE,121,1,0,True,True,True,0.9999999999999961,-0.32056005717781055,616.249247691313,1653.117392632294,9213.028207715477,True,,0.0,1636.057036888284,2306.9909487357186,True
land,buffer_centroid_1500km,DNK,127,1,0,True,True,True,1.0000000000000062,-0.3381522042345588,541.7447461123847,1596.7537143522538,9213.028207715477,True,,0.0,1511.7372510102937,1809.6629891661057,True
land,buffer_centroid_1500km,EST,133,1,0,True,True,True,0.9999999999999989,-0.3281332562324605,493.61711234558294,1567.1382722848032,9213.028207715477,True,,0.0,1558.2123305774305,1778.0114188519865,True
land,buffer_centroid_1500km,FIN,142,1,0,True,True,True,1.0000000000000024,-0.3206879109400346,477.8988301136384,1513.9381124384663,9213.028207715477,True,,0.0,1696.3639379712017,1942.9237043331207,True
land,buffer_centroid_1500km,FRA,129,1,0,True,True,True,1.0000000000000053,-0.3323735061269825,493.61711234558294,1596.7537143522538,9213.028207715477,True,,0.0,1527.8681531673103,1946.0410130116106,True
land,buffer_centroid_1500km,DEU,121,1,0,True,True,True,1.0000000000000004,-0.33429677703448635,616.249247691313,1641.5505538265022,9213.028207715477,True,,0.0,1534.2574494532635,2324.711566919256,True
land,buffer_centroid_1500km,GRC,125,1,0,True,True,True,1.0000000000000044,-0.30072116071279886,528.5430039064328,1624.821253273497,9213.028207715477,True,,0.0,1571.8087746113222,1906.9155549781397,True
land,buffer_centroid_1500km,HUN,123,1,0,True,True,True,0.9999999999999986,-0.32054339709881835,550.5593326684286,1657.5358404495967,9213.028207715477,True,,0.0,1536.5198646157623,1967.9293080759608,True
land,buffer_centroid_1500km,ISL,147,1,0,True,True,True,1.0000000000000013,-0.3200465296360878,476.71944599541894,1470.1629597670772,9213.028207715477,True,,0.0,1751.587876292036,2429.4199767228074,True
land,buffer_centroid_1500km,IRL,142,1,0,True,True,True,1.0000000000000062,-0.32006868113292175,477.8988301136384,1529.395933578273,9213.028207715477,True,,0.0,1531.5713423192528,1858.4862635770467,True
land,buffer_centroid_1500km,ITA,127,1,0,True,True,True,1.0000000000000047,-0.321653012835242,536.6241034778278,1624.821253273497,9213.028207715477,True,,0.0,1539.4406064831617,1856.7986650522791,True
land,buffer_centroid_1500km,LVA,128,1,0,True,True,True,0.999999999999994,-0.3246958657206258,539.1844247951062,1597.0173142498033,9213.028207715477,True,,0.0,1569.9949837535871,1905.149936098147,True
land,buffer_centroid_1500km,LTU,125,1,0,True,True,True,1.0000000000000018,-0.3146248950007061,593.5672393000098,1627.641097405841,9213.028207715477,True,,0.0,1536.8055674577122,2031.8790905811777,True
land,buffer_centroid_1500km,MKD,127,1,0,True,True,True,0.9999999999999957,-0.31585071367695416,536.6241034778278,1624.821253273497,9213.028207715477,True,,0.0,1501.6293817646874,1711.1817054170324,True
land,buffer_centroid_1500km,MDA,125,1,0,True,True,True,1.0000000000000047,-0.34173236748074926,541.7447461123847,1633.5333963058736,9213.028207715477,True,,0.0,1523.8904061304709,1769.985739332223,True
land,buffer_centroid_1500km,MNE,123,1,0,True,True,True,0.9999999999999972,-0.3159111940753436,550.5593326684286,1690.4322402459375,9213.028207715477,True,,0.0,1597.418502718029,1972.7109047800202,True
land,buffer_centroid_1500km,NLD,127,1,0,True,True,True,0.9999999999999966,-0.3298654827612649,550.5593326684286,1627.273751048704,9213.028207715477,True,,0.0,1513.7315404098704,1825.974631956093,True
land,buffer_centroid_1500km,NOR,138,1,0,True,True,True,0.9999999999999998,-0.32056332054588443,481.0462035108626,1529.395933578273,9213.028207715477,True,,0.0,1588.1876849012908,2033.5801273729835,True
land,buffer_centroid_1500km,POL,121,1,0,True,True,True,0.9999999999999983,-0.3138709018580552,614.0820769483108,1641.5505538265022,9213.028207715477,True,,0.0,1506.5850500350944,2265.719663997295,True
land,buffer_centroid_1500km,PRT,147,1,0,True,True,True,1.0000000000000029,-0.32051467854689697,460.6164275967239,1456.4805715253597,9213.028207715477,True,,0.0,1583.0974117545059,2018.7056825987756,True
land,buffer_centroid_1500km,ROU,125,1,0,True,True,True,1.0000000000000018,-0.3222347460439804,541.7447461123847,1633.5333963058736,9213.028207715477,True,,0.0,1511.7372510102937,1734.2922252398416,True
land,buffer_centroid_1500km,RUS,150,1,0,True,True,True,1.0,-0.3200717865393299,465.6882966133919,1444.3597370210075,9213.028207715477,True,,0.0,2186.8062075746902,3615.385478216854,True
land,buffer_centroid_1500km,SRB,121,1,0,True,True,True,1.0000000000000007,-0.31494412876982036,593.5672393000098,1689.5044835691644,9213.028207715477,True,,0.0,1637.986128134214,2007.6867252941367,True
land,buffer_centroid_1500km,SVK,122,1,0,True,True,True,1.0000000000000038,-0.3203701675614684,615.1656623198119,1655.3266165409455,9213.028207715477,True,,0.0,1618.100476140872,2001.3087600066237,True
land,buffer_centroid_1500km,SVN,123,1,0,True,True,True,1.0000000000000084,-0.3208849575937144,550.5593326684286,1657.5358404495967,9213.028207715477,True,,0.0,1558.2123305774305,2033.5801273729835,True
land,buffer_centroid_1500km,ESP,142,1,0,True,True,True,1.0000000000000042,-0.3212668031279044,465.6882966133919,1480.6817372583894,9213.028207715477,True,,0.0,1531.5713423192528,1872.474639510115,True
land,buffer_centroid_1500km,SWE,136,1,0,True,True,True,1.0000000000000016,-0.32235332429903685,487.33165792822274,1547.4667871827655,9213.028207715477,True,,0.0,1617.5030810849737,1814.6694934180568,True
land,buffer_centroid_1500km,CHE,125,1,0,True,True,True,1.0000000000000067,-0.33832845207311535,536.6241034778278,1641.5505538265022,9213.028207715477,True,,0.0,1523.8904061304709,1796.7715597319623,True
land,buffer_centroid_1500km,UKR,127,1,0,True,True,True,1.0000000000000047,-0.31621146460272687,550.5593326684286,1633.5333963058736,9213.028207715477,True,,0.0,1534.2574494532635,1723.0016748521955,True
land,buffer_centroid_1500km,GBR,138,1,0,True,True,True,1.0000000000000013,-0.3200686811329188,480.0622088713602,1538.8044660482253,9213.028207715477,True,,0.0,1506.5850500350944,1759.8369851956202,True
land,buffer_centroid_1500km,BHS,145,1,0,True,True,True,1.0000000000000036,-0.32026985708771866,479.0782142318579,1491.2005147497016,9213.028207715477,True,,0.0,1539.705790242254,2618.976265597053,True
land,buffer_centroid_1500km,CAN,150,1,0,True,True,True,1.0000000000000007,-0.32026997215124253,465.6882966133919,1444.3597370210075,9213.028207715477,True,,0.0,1845.3592117092003,4982.998748932491,True
land,buffer_centroid_1500km,CRI,141,1,0,True,True,True,0.999999999999999,-0.32026995998096625,479.0782142318579,1444.5188422522847,9213.028207715477,True,,0.0,1589.6733009721256,3650.3621338681314,True
land,buffer_centroid_1500km,CUB,140,1,0,True,True,True,0.9999999999999982,-0.3202699429606841,481.0462035108626,1441.9907924539311,9213.028207715477,True,,0.0,2063.5565486413548,4541.859376022332,True
land,buffer_centroid_1500km,DOM,145,1,0,True,True,True,1.0000000000000002,-0.3202699805461907,476.71944599541894,1491.2005147497016,9213.028207715477,True,,0.0,1569.4685748557981,2261.424502259429,True
land,buffer_centroid_1500km,SLV,143,1,0,True,True,True,1.0000000000000002,-0.32027009321133465,481.0462035108626,1470.1629597670772,9213.028207715477,True,,0.0,1751.8488000919697,2994.1244175383868,True
land,buffer_centroid_1500km,GTM,143,1,0,True,True,True,1.0000000000000002,-0.32027009321133465,481.0462035108626,1470.1629597670772,9213.028207715477,True,,0.0,1553.2760711040148,3264.8776864751217,True
land,buffer_centroid_1500km,HTI,142,1,0,True,True,True,1.0000000000000047,-0.32027012895905893,480.0622088713602,1457.340901009681,9213.028207715477,True,,0.0,1589.6733009721256,3136.637155967431,True
land,buffer_centroid_1500km,HND,141,1,0,True,True,True,1.0000000000000013,-0.3202699715116949,481.0462035108626,1444.5188422522847,9213.028207715477,True,,0.0,1759.9169111292235,3770.302982217156,True
land,buffer_centroid_1500km,JAM,140,1,0,True,True,True,0.9999999999999982,-0.3202699429606841,481.0462035108626,1441.9907924539311,9213.028207715477,True,,0.0,1610.2950270372448,4098.627916482055,True
land,buffer_centroid_1500km,MEX,150,1,0,True,True,True,0.9999999999999996,-0.32026997215124176,465.6882966133919,1444.3597370210075,9213.028207715477,True,,0.0,1553.2760711040148,2618.976265597053,True
land,buffer_centroid_1500km,NIC,142,1,0,True,True,True,0.999999999999999,-0.32027009024505093,487.33165792822274,1457.340901009681,9213.028207715477,True,,0.0,1539.705790242254,3326.5989248754026,True
land,buffer_centroid_1500km,PAN,140,1,0,True,True,True,1.000000000000001,-0.32026998824820063,481.0462035108626,1441.9907924539311,9213.028207715477,True,,0.0,1547.4604198549541,3678.761344369347,True
land,buffer_centroid_1500km,USA,150,1,0,True,True,True,1.0000000000000013,-0.32026997215124087,465.6882966133919,1444.3597370210075,9213.028207715477,True,,0.0,1845.3592117092003,3945.5977573687387,True
land,buffer_centroid_1500km,AUS,150,1,0,True,True,True,0.9999999999999976,-0.32074543566577246,465.6882966133919,1444.3597370210075,9362.03692412302,True,,0.0,2512.644366516637,5690.658461783122,True
land,buffer_centroid_1500km,NZL,150,1,0,True,True,True,1.0000000000000013,-0.32033560700769453,465.6882966133919,1444.3597370210075,5749.226961240612,True,,0.0,3962.2545301287087,9213.028207715477,True
land,buffer_centroid_1500km,PNG,150,1,0,True,True,True,0.9999999999999996,-0.3204677083308728,465.6882966133919,1444.3597370210075,9362.03692412302,True,,0.0,2512.644366516637,5082.403346202947,True
land,buffer_centroid_1500km,ARG,147,1,0,True,True,True,1.0000000000000027,-0.32032425158179756,456.62574778596445,1439.4627426555778,9362.03692412302,True,,0.0,2031.0507662103878,5089.7306438276155,True
land,buffer_centroid_1500km,BOL,147,1,0,True,True,True,1.000000000000001,-0.3202700025692222,456.62574778596445,1439.4627426555778,9213.028207715477,True,,0.0,2001.8236097527717,3271.9827701088957,True
land,buffer_centroid_1500km,BRA,149,1,0,True,True,True,1.000000000000002,-0.3202699710622834,460.6164275967239,1444.2006317897303,9213.028207715477,True,,0.0,1509.6207489612268,3175.3607058576804,True
land,buffer_centroid_1500km,CHL,149,1,0,True,True,True,0.9999999999999988,-0.3203242515817966,460.6164275967239,1444.2006317897303,9362.03692412302,True,,0.0,1502.6016032806654,4946.532669548015,True
land,buffer_centroid_1500km,COL,145,1,0,True,True,True,0.9999999999999991,-0.3202699208866259,456.62574778596445,1444.5188422522847,9213.028207715477,True,,0.0,1608.6189840482862,2063.5565486413548,True
land,buffer_centroid_1500km,ECU,146,1,0,True,True,True,1.0,-0.32026997203097024,458.6210876913442,1457.340901009681,9213.028207715477,True,,0.0,1659.9327996123852,2409.712611116252,True
land,buffer_centroid_1500km,PRY,147,1,0,True,True,True,1.0000000000000002,-0.3202700088026702,456.62574778596445,1439.4627426555778,9213.028207715477,True,,0.0,1509.6207489612268,4240.840249204223,True
land,buffer_centroid_1500km,PER,147,1,0,True,True,True,0.9999999999999981,-0.3202699838867977,456.62574778596445,1444.5188422522847,9213.028207715477,True,,0.0,2058.843842032851,2994.1244175383868,True
land,buffer_centroid_1500km,SUR,149,1,0,True,True,True,1.0000000000000002,-0.32026996969007826,460.6164275967239,1444.2006317897303,9213.028207715477,True,,0.0,1683.4237927886047,2768.1543691711913,True
