target_lat_index,target_lon_index,target_lat,target_lon,iso3,target_land_area_km2,pre_state,pet_state,status,reason,donor_lat_index,donor_lon_index,donor_lat,donor_lon,donor_distance_km,donor_c2,donor_countries,cross_border
201,608,10.75,124.25,PHL,513.3942370543568,masked,masked,harmonized,structural_cru_mask,201,607,10.75,123.75,54.6893020591879,0.20310875537836462,PHL,False
201,611,10.75,125.75,PHL,134.67825837128808,masked,masked,harmonized,structural_cru_mask,201,610,10.75,125.25,54.6893020591879,0.47788614578164074,PHL,False
202,210,11.25,-74.75,COL,277.0496431220805,masked,masked,harmonized,structural_cru_mask,202,211,11.25,-74.25,54.59720824851871,-0.0979452505085929,COL,False
202,223,11.25,-68.25,VEN,334.79097461794214,masked,masked,harmonized,structural_cru_mask,202,222,11.25,-68.75,54.59720824851871,-0.2807810916547535,VEN,False
202,231,11.25,-64.25,VEN,183.01548786925832,masked,masked,harmonized,structural_cru_mask,202,232,11.25,-63.75,54.59720824851871,-0.30839481748237474,VEN,False
202,233,11.25,-63.25,VEN,10.327854202859994,masked,masked,harmonized,structural_cru_mask,202,232,11.25,-63.75,54.59720824851871,-0.30839481748237474,VEN,False
202,504,11.25,72.25,IND,2.1560792280472185,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
202,505,11.25,72.75,IND,12.162825660191661,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
202,506,11.25,73.25,IND,1.9836927392824706,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
202,545,11.25,92.75,IND,141.64728410080068,masked,masked,harmonized,structural_cru_mask,203,545,11.75,92.75,55.30921514930332,0.3592839043424088,IND,False
202,555,11.25,97.75,MMR,8.024269876764484,masked,masked,harmonized,structural_cru_mask,203,556,11.75,98.25,77.6836416118201,0.43884333713416884,MMR,False
202,556,11.25,98.25,MMR,158.59476684322084,complete,masked,harmonized,structural_cru_mask,202,557,11.25,98.75,54.59720824851871,0.34440488202600217,MMR,False
202,565,11.25,102.75,KHM,30.085311196442625,masked,masked,harmonized,structural_cru_mask,202,566,11.25,103.25,54.59720824851871,0.41115875939582874,KHM,False
202,578,11.25,109.25,VNM,29.903608283714235,masked,masked,harmonized,structural_cru_mask,202,577,11.25,108.75,54.59720824851871,0.09439561270736624,VNM,False
202,600,11.25,120.25,PHL,15.113192758279075,masked,masked,harmonized,structural_cru_mask,202,599,11.25,119.75,54.59720824851871,0.2895807071917457,PHL,False
202,601,11.25,120.75,PHL,45.41231814003899,masked,masked,harmonized,structural_cru_mask,203,600,11.75,120.25,77.6836416118201,0.3501464084702798,PHL,False
202,602,11.25,121.25,PHL,2.2463954549775473,masked,masked,harmonized,structural_cru_mask,203,603,11.75,121.75,77.6836416118201,0.4012223406084798,PHL,False
202,603,11.25,121.75,PHL,5.4776453743168805,masked,masked,harmonized,structural_cru_mask,202,604,11.25,122.25,54.59720824851871,0.4390415835471775,PHL,False
202,607,11.25,123.75,PHL,320.4870177628714,masked,masked,harmonized,structural_cru_mask,202,606,11.25,123.25,54.59720824851871,0.2679396042329966,PHL,False
203,213,11.75,-73.25,COL,1.6640966087151667,masked,masked,harmonized,structural_cru_mask,203,214,11.75,-72.75,54.50098024819693,-0.2520268839385382,COL,False
203,221,11.75,-69.25,VEN,49.85199952646323,masked,masked,harmonized,structural_cru_mask,203,220,11.75,-69.75,54.50098024819693,-0.5915617354849599,VEN,False
203,226,11.75,-66.75,VEN,54.25719253669102,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
203,459,11.75,49.75,SOM,10.431284956395366,masked,masked,harmonized,structural_cru_mask,203,460,11.75,50.25,54.50098024819693,-1.293568747326007,SOM,False
203,504,11.75,72.25,IND,2.3257790338500017,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
203,505,11.75,72.75,IND,1.3811209676410083,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
203,544,11.75,92.25,IND,49.05247434620587,masked,masked,harmonized,structural_cru_mask,203,545,11.75,92.75,54.50098024819693,0.3592839043424088,IND,False
203,546,11.75,93.25,IND,59.741179787831406,masked,masked,harmonized,structural_cru_mask,203,545,11.75,92.75,54.50098024819693,0.3592839043424088,IND,False
203,554,11.75,97.25,MMR,18.731704135613942,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
203,555,11.75,97.75,MMR,50.294861634436074,masked,masked,harmonized,structural_cru_mask,203,556,11.75,98.25,54.50098024819693,0.43884333713416884,MMR,False
203,564,11.75,102.25,THA,79.10452062809287,complete,masked,harmonized,structural_cru_mask,203,565,11.75,102.75,54.50098024819693,0.49720461176791464,KHM;THA,False
203,602,11.75,121.25,PHL,38.69649398166188,masked,masked,harmonized,structural_cru_mask,203,603,11.75,121.75,54.50098024819693,0.4012223406084798,PHL,False
203,606,11.75,123.25,PHL,167.6751913530657,masked,masked,harmonized,structural_cru_mask,203,605,11.75,122.75,54.50098024819693,0.2670234584648095,PHL,False
203,611,11.75,125.75,PHL,0.7483724838026861,masked,masked,harmonized,structural_cru_mask,203,610,11.75,125.25,54.50098024819693,0.5092958446372621,PHL,False
204,193,12.25,-83.25,NIC,26.37617973836072,masked,masked,harmonized,structural_cru_mask,204,192,12.25,-83.75,54.40062496837482,0.3880392751170795,NIC,False
204,194,12.25,-82.75,NIC,2.6194517572335583,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
204,196,12.25,-81.75,COL,2.471258340302116,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
204,218,12.25,-70.75,VEN,1.089697924340113,masked,masked,harmonized,structural_cru_mask,204,217,12.25,-71.25,54.40062496837482,-0.47517939932848324,COL,True
204,220,12.25,-69.75,VEN,288.8972268600604,masked,masked,harmonized,structural_cru_mask,204,219,12.25,-70.25,54.40062496837482,-0.6060362475258398,VEN,False
204,464,12.25,52.25,YEM,137.0628494375007,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
204,465,12.25,52.75,YEM,1.786876241000586,masked,masked,harmonized,structural_cru_mask,205,466,12.75,53.25,77.54564633624892,-0.9512224833770848,YEM,False
204,466,12.25,53.25,YEM,130.95093758744693,complete,masked,harmonized,structural_cru_mask,204,467,12.25,53.75,54.40062496837482,-0.8810090584583175,YEM,False
204,509,12.25,74.75,IND,5.757356416739276,masked,masked,harmonized,structural_cru_mask,204,510,12.25,75.25,54.40062496837482,0.4545668526466588,IND,False
204,546,12.25,93.25,IND,118.81041374109137,masked,masked,harmonized,structural_cru_mask,204,545,12.25,92.75,54.40062496837482,0.37565268002318064,IND,False
204,547,12.25,93.75,IND,9.48285208205122,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
204,555,12.25,97.75,MMR,119.78669888080393,masked,masked,harmonized,structural_cru_mask,204,556,12.25,98.25,54.40062496837482,0.49667967977529265,MMR,False
204,560,12.25,100.25,THA,16.344678039690624,masked,masked,harmonized,structural_cru_mask,204,559,12.25,99.75,54.40062496837482,0.0001693089065677494,THA,False
204,601,12.25,120.75,PHL,41.37751679379312,masked,masked,harmonized,structural_cru_mask,204,600,12.25,120.25,54.40062496837482,0.3550585178803526,PHL,False
204,603,12.25,121.75,PHL,177.65198441337333,masked,masked,harmonized,structural_cru_mask,204,602,12.25,121.25,54.40062496837482,0.3198549897944682,PHL,False
204,611,12.25,125.75,PHL,11.922841203134203,masked,masked,harmonized,structural_cru_mask,204,610,12.25,125.25,54.40062496837482,0.4856908492359896,PHL,False
205,193,12.75,-83.25,NIC,1.1066109200519743,masked,masked,harmonized,structural_cru_mask,205,192,12.75,-83.75,54.29614961769363,0.2719070741296174,NIC,False
205,196,12.75,-81.75,COL,28.10495127197278,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
205,469,12.75,54.75,YEM,8.95868120036977,masked,masked,harmonized,structural_cru_mask,205,468,12.75,54.25,54.29614961769363,-0.8277407833716031,YEM,False
205,546,12.75,93.25,IND,2.0723308364675637,masked,masked,harmonized,structural_cru_mask,205,545,12.75,92.75,54.29614961769363,0.3688831575305209,IND,False
205,555,12.75,97.75,MMR,44.05711992245942,masked,masked,harmonized,structural_cru_mask,206,556,13.25,98.25,77.47250821368449,0.5137161853947139,MMR,False
205,556,12.75,98.25,MMR,318.24165067242427,masked,masked,harmonized,structural_cru_mask,205,557,12.75,98.75,54.29614961769363,0.4034773155026813,MMR,False
205,560,12.75,100.25,THA,64.83256952255404,masked,masked,harmonized,structural_cru_mask,205,559,12.75,99.75,54.29614961769363,-0.001668997976984401,THA,False
205,600,12.75,120.25,PHL,0.5904453361080617,masked,masked,harmonized,structural_cru_mask,205,601,12.75,120.75,54.29614961769363,0.2903456674642545,PHL,False
205,603,12.75,121.75,PHL,101.97293546155187,masked,masked,harmonized,structural_cru_mask,205,602,12.75,121.25,54.29614961769363,0.33721739619165636,PHL,False
205,605,12.75,122.75,PHL,2.1047080290285796,masked,masked,harmonized,structural_cru_mask,205,604,12.75,122.25,54.29614961769363,0.24871007964946318,PHL,False
205,606,12.75,123.25,PHL,331.6423127524266,masked,masked,harmonized,structural_cru_mask,205,607,12.75,123.75,54.29614961769363,0.34277225252135585,PHL,False
205,609,12.75,124.75,PHL,223.2711691579309,masked,masked,harmonized,structural_cru_mask,205,608,12.75,124.25,54.29614961769363,0.39484933639735387,PHL,False
205,610,12.75,125.25,PHL,230.8777598920685,masked,masked,harmonized,structural_cru_mask,204,610,12.25,125.25,55.31315884777276,0.4856908492359896,PHL,False
206,180,13.25,-89.75,SLV,2.345717834883064,masked,masked,harmonized,structural_cru_mask,206,181,13.25,-89.25,54.187561703026994,0.09549831944259023,SLV,False
206,193,13.25,-83.25,NIC,0.5122826327216398,masked,masked,harmonized,structural_cru_mask,206,192,13.25,-83.75,54.187561703026994,0.22469872014679124,NIC,False
206,197,13.25,-81.25,COL,25.386661453240254,complete,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
206,546,13.25,93.25,IND,271.3714123199576,masked,masked,harmonized,structural_cru_mask,206,545,13.25,92.75,54.187561703026994,0.38155998009056513,IND,False
206,548,13.25,94.25,IND,8.256738673539097,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
206,608,13.25,124.25,PHL,239.134043270085,masked,masked,harmonized,structural_cru_mask,206,607,13.25,123.75,54.187561703026994,0.37752189250521584,PHL,False
207,456,13.75,48.25,YEM,35.25082317971156,masked,masked,harmonized,structural_cru_mask,207,455,13.75,47.75,54.07486902921212,-1.73576354016749,YEM,False
207,545,13.75,92.75,IND,37.80742921744565,masked,masked,harmonized,structural_cru_mask,206,545,13.25,92.75,55.31740979760129,0.38155998009056513,IND,False
207,546,13.75,93.25,IND,59.85291106759335,masked,masked,harmonized,structural_cru_mask,206,545,13.25,92.75,77.39662838260311,0.38155998009056513,IND,False
207,555,13.75,97.75,MMR,21.538296020989637,masked,masked,harmonized,structural_cru_mask,207,556,13.75,98.25,54.07486902921212,0.5695841668880812,MMR,False
208,194,14.25,-82.75,NIC,47.87990741739599,masked,masked,harmonized,structural_cru_mask,208,193,14.25,-83.25,53.95807969876879,0.28190079623280884,NIC,False
208,199,14.25,-80.25,COL,1.2608639737812293,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
208,325,14.25,-17.25,SEN,50.20030965511957,complete,masked,harmonized,structural_cru_mask,208,326,14.25,-16.75,53.95807969876879,-0.3517427695071604,SEN,False
208,445,14.25,42.75,YEM,74.22851994926855,complete,masked,harmonized,structural_cru_mask,208,446,14.25,43.25,53.95807969876879,-1.3589191456433105,YEM,False
208,458,14.25,49.25,YEM,40.222007239941576,masked,masked,harmonized,structural_cru_mask,208,457,14.25,48.75,53.95807969876879,-1.448206641240818,YEM,False
208,546,14.25,93.25,IND,1.3658259753991182,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
