,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
GAB,2105.3,351.5,1023.8,1991.4,1508.7,1791.2,111.2,400.6,745.4,111.0,248.5,1546.5,3427.2,2725.1,111.2,2969.4,2454.6,0.0,1200.8,2141.8,2918.3,2335.0,3347.1,2048.1,2375.4,3777.7,2425.3,1787.0,2422.1,3639.1,2428.9,1556.7,1334.3,497.2,1778.5,2768.5,2454.6,3112.4,2731.2,1566.4,3328.1,1830.3,1110.3,3231.5,1890.2,1641.9,2258.7,6058.2,5384.9,5447.9,8458.0,8843.0,9886.5,7490.8,5311.2,6452.7,9116.4,4975.8,4455.4,3971.7,11981.7,3951.1,6047.8,9674.6,4289.5,9670.2,8855.4,7767.8,4702.6,5940.5,11538.3,4844.5,3546.4,11894.5,7367.8,4263.9,11340.1,6959.8,9339.5,4186.4,5865.4,4880.5,6252.1,9883.6,3504.9,4393.7,5004.7,5654.3,5367.8,4696.4,4582.5,4576.4,4215.3,5229.7,5893.3,6348.8,6605.5,4458.0,5115.0,3947.8,5018.9,7313.1,5865.8,3780.6,6168.4,5978.0,4519.5,5239.6,4598.1,5588.1,6343.6,5378.7,4480.9,4881.7,5376.5,4721.4,5248.1,4893.6,4162.9,6005.2,5007.6,5136.7,5584.9,9267.3,7940.2,10325.4,9467.4,8725.2,10859.3,10849.5,9146.5,10421.2,9672.7,10711.0,10316.6,9779.4,8941.5,10195.7,13879.5,14145.8,7306.3,7584.5,4676.2,8571.6,8672.1,9551.5,7269.9,8753.6,7116.9,7435.7,7800.5
GHA,1088.9,1965.3,218.7,3597.0,109.3,3406.0,912.9,1552.1,1577.0,1545.0,1885.3,109.7,4641.9,3068.9,946.8,4029.6,3753.2,1200.8,0.0,656.0,1314.4,3769.1,4907.2,664.1,1942.9,5472.8,4113.6,345.8,704.8,2130.3,4111.3,2877.0,395.3,331.4,3339.5,1112.0,987.0,4565.1,4216.4,2478.2,4953.3,3484.2,109.3,2452.4,3394.2,3293.3,3904.3,6685.8,5524.3,5601.7,9408.2,9887.1,11112.3,7982.0,5346.9,7414.9,10488.0,5393.7,4764.4,4241.2,12753.7,4286.4,6059.2,10722.0,4468.9,11037.0,9062.1,8570.8,5755.2,6734.0,12786.0,5608.1,4207.5,12269.2,8687.8,4505.4,12314.9,7451.7,10544.4,4032.6,6156.6,5694.7,6509.9,10867.8,4658.3,3872.0,4216.1,5051.5,4371.9,4059.6,4168.3,3922.6,4278.9,4450.1,4988.1,5679.4,5847.6,3557.6,4182.2,3639.3,4313.3,6027.9,4591.5,3074.6,5456.3,5330.1,4011.3,4848.3,4008.1,4573.5,5361.5,4712.2,2836.0,4375.5,5200.8,4145.6,4545.3,4113.7,2476.6,5151.1,4057.4,4735.8,4447.8,7623.8,6235.1,8825.7,7844.1,7125.6,9310.2,9274.6,7539.1,8850.8,8083.0,9070.7,8760.2,8317.4,7217.1,11772.4,15206.7,15683.3,6629.9,6624.0,3862.5,7746.0,7277.3,8242.5,6539.2,7647.5,5744.9,6923.8,6356.2
GIN,1526.1,2801.5,1093.3,4380.1,328.0,4390.0,1909.0,2550.4,2520.5,2527.2,2741.7,109.7,5560.5,3850.6,1847.5,4898.0,4697.4,2141.8,656.0,0.0,108.6,4765.0,5633.9,110.2,2540.4,6392.7,5061.6,109.0,350.6,1791.2,4999.4,3543.4,1073.3,1314.4,4332.2,108.6,109.7,5563.2,4906.8,3383.3,5735.2,4456.5,984.0,2880.5,4392.4,4143.3,4718.5,7424.5,6156.6,6237.4,10196.8,10695.5,11949.4,8670.2,5954.6,8229.3,11416.2,6062.5,5476.0,4958.7,13178.2,5019.7,6580.0,11525.6,5152.7,11956.6,9631.8,9339.5,6598.8,7507.4,13558.8,6407.0,4963.8,12827.8,9600.0,5206.1,13084.7,8155.7,11356.5,4625.3,6811.8,6501.7,7161.7,11655.6,5541.5,4295.5,4452.9,5350.2,4445.0,4402.7,4627.4,4266.2,4934.3,4676.3,5093.9,5874.3,6009.6,3607.9,4306.7,4156.3,4596.0,5684.5,4345.0,3468.2,5666.6,5582.4,4431.4,5276.9,4382.4,4598.9,5356.7,4940.8,2244.8,4771.0,5415.2,4517.9,4813.9,4364.0,1806.1,5285.0,4173.3,5067.8,4303.9,6391.4,5314.4,7526.4,6595.5,5860.7,8025.7,8000.4,6282.1,7573.9,6814.1,7836.2,7477.5,7010.7,6213.0,12771.1,15551.2,16616.5,5965.2,5694.8,2927.8,6839.6,5965.4,6962.2,5829.2,6470.8,4436.2,6380.1,5045.5
GNB,1719.9,3595.5,1749.7,5168.9,988.6,5143.7,2647.6,3256.0,3141.4,3283.0,3534.8,796.9,6188.3,4370.5,2641.2,5507.7,5336.6,2918.3,1314.4,108.6,0.0,5444.4,6406.2,624.6,2947.0,7181.4,5840.8,325.7,397.3,1806.1,5792.1,4307.3,1636.7,1960.5,5072.5,108.6,311.9,6250.3,5670.2,4002.5,6521.8,5221.4,1640.9,3175.6,5115.3,4937.4,5511.1,7863.8,6501.8,6584.9,10678.0,11201.2,12494.1,9043.0,6279.7,8754.5,12026.6,6443.6,5905.6,5400.5,13264.8,5476.3,6848.8,12020.2,5559.9,12559.7,9901.9,9800.3,7172.6,7985.1,13996.5,6922.1,5444.1,13064.2,10207.9,5611.2,13522.5,8532.4,11864.4,4959.9,7171.2,7026.0,7514.0,12127.6,6141.7,4546.2,4600.9,5513.7,4503.5,4608.8,4876.6,4475.8,5318.5,4798.4,5155.9,5971.8,6086.6,3665.4,4397.2,4445.9,4765.5,5679.6,4351.6,3725.2,5775.9,5700.2,4677.4,5501.7,4605.5,4629.5,5382.1,5073.6,2233.2,4995.9,5531.2,4736.9,4971.2,4521.4,1791.2,5358.8,4262.6,5254.4,4322.1,6148.4,5214.6,7296.5,6353.9,5621.1,7790.7,7762.9,6041.5,7336.9,6575.4,7593.6,7241.8,6785.4,6068.8,13477.3,15878.6,17192.3,5891.0,5569.5,2826.9,6701.1,5750.0,6758.1,5747.1,6275.7,4228.2,6334.2,4825.4
KEN,3247.9,1637.9,3479.7,2207.7,3712.8,555.7,2112.7,893.1,1580.2,1886.8,444.0,4210.1,896.4,2001.5,2670.6,1006.8,110.9,2335.0,3769.1,4765.0,5444.4,0.0,3011.2,4763.5,2082.0,1330.1,939.3,3601.7,4643.1,4864.7,676.2,2273.9,2554.3,2438.2,458.4,5236.9,5095.7,111.0,2223.4,676.2,2590.0,110.9,3658.6,3901.1,111.0,895.1,1594.5,3641.0,4019.8,3956.0,5511.2,5829.8,6776.8,5021.8,4157.3,3506.0,5988.3,2859.1,2908.3,2891.1,9037.6,2779.9,4450.2,6635.1,3224.7,6541.7,6695.3,5021.0,1951.4,3319.0,8411.9,2628.5,1445.5,9237.6,4247.9,3115.2,8309.7,4674.2,6212.7,3558.2,4006.0,2518.6,4482.4,6887.2,1024.6,4241.0,5051.8,5246.7,5698.7,4612.9,4210.6,4547.5,3342.2,5225.9,5933.5,5934.8,6255.0,4858.3,5262.5,3568.7,4861.1,7713.2,6521.6,4102.7,5815.2,5618.8,4284.0,4695.0,4478.2,5874.4,6410.6,5130.0,5676.5,4486.3,4267.6,4521.0,5046.0,4954.4,5039.2,5972.7,5253.5,4447.8,6097.6,11647.6,9485.7,12952.0,11894.7,11211.0,13414.6,13359.9,11607.9,12944.1,12167.5,13072.8,12863.9,12447.3,10599.9,7224.3,12332.0,11139.4,9883.2,10303.4,7290.6,10648.5,11392.7,12337.6,9883.3,11482.7,9849.3,9883.9,10481.6
LSO,5937.1,1427.9,4812.7,486.5,5343.7,2781.9,3780.5,3818.1,4309.9,3098.2,1890.3,5108.3,4799.8,5782.1,3886.9,4905.7,3821.1,3347.1,4907.2,5633.9,6406.2,3011.2,0.0,5386.9,5569.0,1585.1,1569.8,5627.6,6192.1,7482.5,515.2,785.8,5045.0,4341.0,3004.1,6340.3,5857.2,3403.7,95.8,4336.6,445.0,2128.7,4872.8,6938.6,3231.6,1338.2,889.6,7486.0,7871.6,7841.1,8645.8,8614.3,9165.7,8648.0,8007.1,6479.8,7943.9,6772.7,6776.5,6701.9,11818.7,6602.4,8368.0,9438.8,7043.9,8511.0,10481.2,8559.4,5775.6,7110.1,10350.3,6550.6,5301.8,12397.1,6842.1,6945.5,10928.2,8534.3,8491.7,7338.9,7926.6,6416.5,8402.6,9141.9,4939.6,7817.1,8551.5,9006.8,9050.5,8169.0,7897.5,8071.2,7128.9,8769.3,9465.7,9674.4,10007.6,8132.7,8710.6,7230.7,8480.1,11070.1,9670.0,7396.4,9562.8,9342.4,7911.6,8450.8,8047.8,9260.6,9943.1,8798.4,8309.0,8228.4,8132.7,8140.3,8693.8,8442.5,7964.3,9545.2,8642.7,8244.1,9342.3,12230.5,11706.2,12493.8,12325.4,11568.2,13239.1,13337.9,11945.9,12951.2,12373.7,13380.8,12706.7,11960.2,12624.1,7956.2,10464.9,11706.7,7535.9,8554.7,5768.9,7553.5,10573.5,11200.2,7929.4,9730.5,9372.4,7480.7,10157.2
LBR,1868.3,2632.5,1188.5,4164.7,551.6,4314.5,1884.4,2545.6,2573.5,2436.6,2583.6,110.5,5641.1,4096.8,1692.5,5018.9,4754.1,2048.1,664.1,110.2,624.6,4763.5,5386.9,0.0,2845.6,6242.6,4940.0,399.4,889.6,2335.1,4834.8,3286.9,1340.0,1331.6,4274.3,597.5,110.2,5552.8,4649.6,3471.3,5512.6,4363.9,1018.8,3233.3,4354.2,3964.0,4518.4,7696.7,6464.5,6544.5,10442.6,10912.7,12113.0,8964.5,6268.4,8440.1,11489.5,6359.7,5757.4,5237.0,13588.1,5291.7,6925.4,11749.2,5443.6,12038.4,9967.2,9597.8,6759.3,7762.0,13817.0,6642.3,5225.1,13173.5,9688.4,5491.2,13344.4,8443.8,11567.0,4940.1,7114.1,6725.8,7465.4,11901.3,5653.1,4660.7,4859.9,5748.9,4875.5,4788.1,4984.5,4650.8,5233.7,5086.1,5522.3,6292.7,6433.0,4038.6,4730.5,4499.7,4995.0,6260.0,4892.6,3835.7,6082.0,5994.1,4798.2,5645.1,4760.5,5036.0,5814.4,5351.1,2848.1,5145.7,5829.3,4897.1,5216.5,4768.2,2418.5,5710.5,4597.7,5458.5,4803.8,6859.4,5957.0,7915.4,7050.8,6304.2,8438.8,8426.5,6725.1,7998.3,7249.9,8298.0,7894.7,7381.0,6842.3,12719.9,15218.4,16672.2,5909.4,5766.8,2979.2,6930.8,6301.1,7253.8,5793.3,6720.3,4755.1,6281.8,5403.2
LBY,96.8,3073.0,1673.7,4336.6,1600.2,2723.9,1186.4,1112.0,102.7,1966.4,1779.1,2231.8,2166.0,94.8,2265.1,1436.0,1493.7,2375.4,1942.9,2540.4,2947.0,2082.0,5569.0,2845.6,0.0,4511.2,3584.8,984.3,1701.4,1136.4,3828.9,4336.6,111.2,1112.0,2506.2,2649.4,2865.1,2316.3,4812.1,103.5,5280.4,2562.4,1881.6,93.8,2036.7,3270.7,4150.3,3366.6,2051.8,2130.1,6203.0,6754.7,8104.1,4553.7,1877.2,4400.3,7816.9,1945.7,1417.7,947.8,9326.0,1042.5,2642.9,7550.4,1054.7,8337.3,5591.2,5310.4,2939.8,3535.2,9489.2,2592.2,1074.5,8796.1,6005.3,1111.8,9015.3,4039.7,7413.9,620.9,2695.9,2713.6,3047.3,7635.8,1981.6,889.6,1556.7,2114.3,1954.6,1235.5,1004.7,1125.8,816.9,1779.1,2446.3,2796.5,3113.5,1035.4,1667.9,346.1,1556.7,3978.2,2652.7,333.6,2668.7,2447.6,1000.8,1638.4,1115.4,2168.3,2899.8,1890.3,1810.6,1334.3,1835.5,1223.1,1779.1,1445.5,1122.0,2557.5,1566.0,1534.6,2267.9,8184.3,5591.2,9773.5,8472.0,7931.8,10056.8,9906.2,8250.1,9573.9,8818.9,9490.4,9540.5,9420.9,6725.5,9495.7,15543.0,12756.9,8989.4,8757.9,5991.4,9891.2,8641.7,9727.1,8867.6,9315.4,7228.2,9359.6,7700.2
MDG,5675.8,2222.4,5279.9,1538.7,5661.0,2104.4,3821.7,3146.9,3915.3,3452.1,1640.8,5800.7,2749.6,4141.7,4233.9,2857.6,2003.2,3777.7,5472.8,6392.7,7181.4,1330.1,1585.1,6242.6,4511.2,0.0,913.6,5735.5,6630.7,7295.3,441.8,2107.9,4844.3,4505.6,2183.5,7040.6,6687.4,1446.0,1148.3,3047.0,1224.2,858.5,5376.3,6343.8,2125.1,1300.0,1147.1,4874.0,5790.5,5670.9,5775.2,5884.8,6472.9,5818.1,6012.4,3604.3,5346.1,4313.4,4675.1,5010.4,9050.2,4874.0,6036.0,6620.7,5297.3,5943.4,7701.2,5711.7,3254.5,4453.9,7866.9,4226.8,3291.4,9548.1,4025.2,5163.9,8189.5,5903.1,5794.7,5584.2,5484.7,3929.8,5836.3,6509.8,2814.7,6561.4,7384.8,7349.2,8072.1,6931.2,6451.3,6884.8,5492.6,7493.0,8222.3,8040.8,8328.9,7269.1,7607.9,5860.3,7130.6,10036.5,8924.5,6509.5,7915.0,7758.9,6569.8,6829.3,6793.7,8232.0,8664.6,7348.9,8116.3,6652.2,6005.4,6803.3,7286.0,7295.6,7480.4,8222.8,7625.3,6494.0,8481.3,13485.5,11685.0,14130.5,13655.2,12893.0,14849.1,14914.4,13306.1,14493.9,13803.9,14865.1,14304.0,13583.0,13018.9,6073.9,10044.0,9950.9,8966.7,10261.9,7424.5,8962.6,12245.6,12885.1,9640.1,11441.2,10932.1,9173.7,11731.7
MWI,4474.2,1085.5,3918.2,916.6,4299.7,799.6,2461.4,1940.6,2648.4,2089.1,434.2,4466.2,2640.7,3669.4,2873.3,2743.8,1652.2,2425.3,4113.6,5061.6,5840.8,939.3,1569.8,4940.0,3584.8,913.6,0.0,4389.9,5268.5,6054.8,106.6,1154.9,3534.2,3152.3,949.2,5686.7,5368.2,1335.1,787.8,2291.7,1154.3,109.0,4015.6,5230.8,1112.0,108.1,240.0,5425.8,5696.4,5666.7,7034.6,7270.1,7964.4,6756.2,5839.9,4859.6,6892.4,4647.1,4601.5,4560.3,10456.4,4453.0,6202.9,8005.1,4897.2,7489.5,8481.7,6713.6,3722.0,5087.6,9413.3,4406.1,3128.6,10819.0,5467.9,4792.0,9638.3,6463.3,7312.5,5226.2,5768.7,4308.5,6242.8,8052.7,2785.7,5826.5,6614.4,6904.8,7209.1,6193.9,5839.9,6114.5,5004.9,6821.2,7517.0,7588.3,7912.7,6322.7,6806.6,5183.6,6469.0,9249.1,7973.0,5570.5,7470.6,7266.7,5890.8,6350.6,6063.4,7400.9,7997.9,6757.7,6899.2,6136.5,5957.1,6126.4,6665.8,6511.3,6379.9,7571.3,6773.3,6115.7,7581.2,12186.2,10625.0,13113.4,12378.8,11628.5,13711.6,13723.9,12048.1,13295.9,12565.9,13626.4,13162.8,12552.9,11693.5,7573.9,11501.7,11441.6,9071.8,9677.8,6676.3,9233.8,11368.7,12082.0,9147.6,10887.7,9839.8,8889.1,10612.3
MLI,101.2,2639.5,444.8,4263.5,107.7,3556.7,1217.4,1636.7,1178.5,1904.3,2115.5,109.3,4234.6,2331.8,1442.2,3538.7,3401.1,1787.0,345.8,109.0,325.7,3601.7,5627.6,399.4,984.3,5735.5,4389.9,0.0,101.2,535.6,4546.9,3726.2,105.4,247.1,3426.6,107.7,333.6,4363.1,5018.6,2043.1,5564.6,3612.0,548.2,1409.0,3341.7,3842.5,4482.9,5861.3,4601.6,4681.4,8651.8,9166.1,10455.0,7104.5,4409.1,6715.3,10023.7,4497.8,3909.6,3393.8,11641.5,3458.9,5073.6,9989.3,3585.6,10547.4,8109.2,7784.3,5150.0,5958.4,11999.6,4883.3,3413.5,11317.1,8208.5,3639.0,11525.1,6589.1,9829.1,3081.3,5250.8,4986.7,5602.0,10107.1,4152.8,2808.6,2923.8,3829.8,2912.3,2910.5,3142.4,2777.0,3370.8,3143.9,3558.6,4335.9,4471.3,2075.9,2768.4,2645.5,3077.5,4425.7,3007.1,1981.4,4129.2,4046.3,2943.8,3788.5,2893.7,3078.7,3862.2,3407.5,1320.1,3282.1,3878.6,3029.3,3289.5,2838.7,1089.4,3747.4,2635.1,3560.9,2891.1,6555.3,4812.7,7798.8,6779.9,6069.6,8264.3,8220.9,6478.5,7799.5,7027.8,8001.6,7713.6,7308.1,5865.3,11589.1,15874.2,15154.3,6354.9,6089.5,3322.9,7232.4,6297.1,7311.2,6220.9,6830.6,4780.3,6774.9,5368.7
MRT,99.5,3219.4,1029.5,4867.5,397.3,4489.5,2045.6,2547.8,2246.4,2689.7,3043.8,556.0,5303.4,3177.4,2115.5,4594.7,4470.2,2422.1,704.8,350.6,397.3,4643.1,6192.1,889.6,1701.4,6630.7,5268.5,101.2,0.0,243.3,5328.3,4166.3,760.0,1168.8,4385.1,107.2,667.2,5434.2,5506.7,3112.7,6218.2,4584.3,940.1,1651.1,4365.8,4535.4,5154.5,6435.9,4963.9,5048.4,9277.5,9829.6,11194.5,7504.9,4722.8,7483.5,10938.0,4953.0,4503.0,4038.3,11588.0,4131.3,5223.0,10622.7,4132.1,11430.0,8263.7,8377.3,6085.6,6625.5,12480.7,5673.3,4153.7,11401.6,9156.7,4141.3,12013.5,7004.5,10495.4,3406.7,5637.2,5797.5,5955.3,10688.9,5188.2,2924.7,2929.8,3843.1,2825.8,2953.5,3247.6,2823.3,3861.0,3127.6,3478.3,4294.8,4408.5,1993.1,2721.2,2872.0,3096.6,4178.0,2779.9,2092.1,4101.4,4028.0,3050.0,3849.6,2960.6,2958.1,3721.9,3403.5,917.4,3340.7,3858.8,3088.3,3300.3,2850.9,597.1,3680.7,2586.7,3588.5,2690.3,5865.2,4368.4,7220.2,6108.4,5432.2,7639.4,7575.7,5822.7,7163.6,6385.4,7301.5,7090.6,6765.7,5365.0,12654.6,16381.3,15813.3,6301.5,5887.6,3217.2,6983.1,5789.0,6840.3,6144.3,6395.6,4314.7,6767.4,4848.6
MAR,91.6,4488.7,2207.8,6117.4,1745.1,5166.9,2757.4,3344.0,2007.6,3741.4,3802.6,2025.8,5053.0,2541.7,3295.3,4296.9,4391.8,3639.1,2130.3,1791.2,1806.1,4864.7,7482.5,2335.1,1136.4,7295.3,6054.8,535.6,243.3,0.0,6298.4,5571.5,1605.3,2103.5,4990.2,1460.1,2112.7,5206.1,6859.2,2930.0,7404.0,5129.5,2234.2,937.5,4711.3,5619.6,6323.3,5692.1,4150.0,4234.0,8520.4,9047.7,10472.8,6647.2,3885.3,6823.2,10331.4,4163.3,3800.0,3380.4,10546.6,3452.0,4282.4,9850.1,3433.9,10793.5,7283.4,7615.2,5577.9,5925.1,11590.6,5067.7,3555.0,10375.5,8602.2,3407.2,11118.9,6164.3,9744.4,2609.9,4800.1,5202.8,5069.8,9882.1,4810.7,2045.7,1893.2,2808.8,1791.7,1965.6,2339.4,1827.9,3145.7,2069.8,2442.2,3243.3,3365.2,953.2,1668.3,2025.4,2078.7,3237.5,1795.1,1122.8,3046.1,2971.0,2152.3,2876.8,2025.0,1918.1,2682.1,2350.7,348.3,2368.5,2801.9,2139.2,2266.9,1825.0,111.2,2637.9,1533.7,2579.8,1669.9,6191.6,4021.0,7702.4,6464.1,5865.4,8042.2,7945.7,6213.8,7557.8,6786.0,7574.4,7507.7,7315.1,5108.7,12220.3,17795.1,14928.2,7645.7,7111.0,4571.6,8131.5,6507.4,7611.9,7420.3,7258.9,5195.6,8135.1,5576.7
MOZ,4720.5,825.5,3936.5,308.2,4382.3,1045.5,2594.0,2188.1,2894.2,2115.5,350.6,4412.5,2456.3,3709.7,2899.5,2567.0,1560.7,2428.9,4111.3,4999.4,5792.1,676.2,515.2,4834.8,3828.9,441.8,106.6,4546.9,5328.3,6298.4,0.0,815.6,3773.4,3304.8,1196.0,5663.7,5285.9,1006.8,100.4,2460.0,99.5,109.0,4023.3,5478.2,1338.9,107.2,103.5,5034.1,5583.7,5511.5,6423.1,6647.1,7307.5,6247.6,5783.1,4239.2,6255.4,4347.4,4468.4,4603.9,9818.3,4480.0,5982.6,7367.7,4921.1,6848.2,8041.4,6175.8,3325.4,4658.3,8777.9,4146.9,3004.3,10215.3,4815.0,4800.2,8990.3,6082.7,6651.8,5252.3,5533.3,3974.0,5985.6,7390.2,2578.9,6032.5,6845.9,6975.0,7455.3,6404.7,5982.6,6341.6,5074.4,7008.8,7722.5,7668.7,7978.3,6569.8,7051.1,5352.3,6643.6,9494.8,8220.5,5817.7,7546.0,7363.8,6068.6,6432.1,6269.3,7646.5,8197.5,6899.3,7142.4,6234.2,5826.4,6305.5,6821.2,6749.1,6627.1,7756.4,7019.0,6145.6,7828.6,12067.0,10802.9,12819.3,12233.9,11471.4,13466.6,13503.5,11884.5,13080.5,12383.6,13445.5,12913.7,12258.0,11835.3,7040.0,10636.5,10917.6,8186.5,9149.8,6250.7,8201.5,11045.9,11721.1,8544.3,10336.9,9546.9,8124.2,10354.9
NAM,4166.1,106.0,2845.9,100.4,3406.6,1687.7,2223.9,2345.4,2788.5,1445.5,785.7,3042.0,3933.3,4564.2,1896.1,3936.2,2927.5,1556.7,2877.0,3543.4,4307.3,2273.9,785.8,3286.9,4336.6,2107.9,1154.9,3726.2,4166.3,5571.5,815.6,0.0,3447.0,2485.4,1895.4,4251.1,3756.6,2725.1,97.7,3115.4,1193.6,1408.0,2885.9,5341.7,2142.5,111.2,210.9,6780.1,6842.3,6853.4,8446.5,8677.8,9318.3,8144.6,6924.6,6267.4,8206.6,5960.2,5793.1,5574.2,11850.4,5490.4,7405.6,9400.3,5920.7,8804.1,9829.7,8111.2,5091.2,6459.3,10724.7,5697.7,4361.8,12232.8,6837.8,5837.3,11015.9,7805.3,8649.0,6130.2,7021.4,5631.6,7486.8,9370.5,4085.6,6479.1,7116.5,7733.9,7473.5,6795.2,6640.9,6678.8,5969.8,7339.5,8006.0,8426.1,8703.0,6567.8,7227.7,5986.9,7122.9,9373.1,7915.1,5893.3,8262.4,8062.3,6600.0,7245.1,6691.4,7694.6,8455.3,7473.5,6307.7,6954.4,7084.9,6810.5,7349.6,7005.3,5935.2,8117.2,7119.3,7078.6,7667.7,10251.5,9629.4,10816.7,10380.8,9614.6,11494.2,11551.3,10013.1,11137.5,10483.0,11531.3,10942.6,10257.7,10524.0,8760.1,10977.8,12560.4,6768.1,7331.1,4312.7,7067.5,9033.2,9712.0,6834.7,8539.1,7562.5,6586.4,8368.8
NER,102.7,2223.9,111.2,3692.5,107.7,2663.2,243.6,797.6,102.7,1240.1,1261.4,703.2,3022.1,1058.0,1112.0,2299.3,2261.3,1334.3,395.3,1073.3,1636.7,2554.3,5045.0,1340.0,111.2,4844.3,3534.2,105.4,760.0,1605.3,3773.4,3447.0,0.0,108.1,2503.7,1399.3,1418.1,3164.0,4410.8,885.5,4899.1,2663.2,311.4,895.1,2321.7,3083.3,3820.0,4639.2,3449.9,3526.1,7400.0,7902.8,9180.7,5908.9,3283.5,5444.0,8754.2,3314.1,2695.8,2175.6,10688.9,2234.2,4038.1,8730.5,2390.0,9274.4,6995.5,6546.0,3876.6,4711.8,10766.1,3614.9,2172.1,10196.9,6942.3,2431.2,10292.8,5383.0,8564.9,1997.3,4077.1,3714.7,4430.5,8859.0,2894.5,2055.9,2668.7,3316.5,3034.2,2351.4,2273.5,2231.6,2201.6,2891.1,3558.2,4010.7,4260.4,2120.9,2779.9,1687.9,2674.7,5014.8,3615.1,1445.5,3823.7,3636.9,2185.7,2950.7,2254.6,3253.3,4006.2,3034.2,2440.6,2553.1,3222.3,2380.0,2903.2,2557.5,1974.5,3669.4,2670.2,2854.9,3283.5,7781.3,6096.2,9079.6,8019.1,7326.8,9530.1,9476.9,7726.7,9059.7,8283.9,9220.6,8979.5,8596.3,7146.2,10395.4,15581.6,13878.7,7488.0,7337.1,4549.9,8499.1,7597.3,8623.1,7375.5,8146.6,6091.0,7839.2,6662.7
NGA,667.2,1343.2,109.0,2982.3,217.9,2342.0,108.6,399.1,108.1,703.0,893.2,767.7,3154.3,1614.6,157.1,2483.0,2294.4,497.2,331.4,1314.4,1960.5,2438.2,4341.0,1331.6,1112.0,4505.6,3152.3,247.1,1168.8,2103.5,3304.8,2485.4,108.1,0.0,2233.4,1743.5,1644.9,3244.6,3720.2,973.1,4307.3,2433.8,219.9,1934.3,2173.0,2597.6,3229.7,5227.5,4252.4,4321.3,7880.8,8343.8,9554.8,6566.3,4124.1,5871.4,9002.6,4004.5,3380.2,2863.9,11288.3,2878.8,4908.3,9180.7,3144.5,9541.9,7786.5,7064.9,4197.5,5232.7,11261.4,4084.6,2748.5,10946.7,7185.5,3148.9,10794.0,6029.7,8997.9,2912.9,4829.1,4162.5,5179.8,9337.3,3127.5,3058.6,3669.4,4319.7,4003.0,3357.7,3260.4,3237.5,3017.5,3892.9,4562.3,5014.2,5266.6,3127.0,3785.2,2643.3,3680.2,5841.5,4383.5,2448.3,4830.0,4641.7,3186.3,3928.2,3260.3,4225.4,5003.8,4040.4,2963.2,3551.3,4129.3,3384.8,3909.2,3558.2,2678.8,4670.2,3670.6,3828.4,4150.0,8199.8,6493.5,9454.1,8430.9,7726.6,9922.9,9878.1,8132.9,9457.5,8684.7,9643.2,9372.1,8955.7,7538.3,10453.6,14865.5,14201.7,7241.3,7280.5,4529.4,8387.8,7928.8,8909.3,7160.4,8318.0,6403.0,7501.9,7002.9
